,PHU_orig,PHU_dest,week,flow
54240,5183,2234,2020-10-26,2060.0
54241,5183,2234,2020-11-02,1900.0
54242,5183,2234,2020-11-09,2070.0
54243,5183,2234,2020-11-16,1990.0
54244,5183,2234,2020-11-23,2620.0
54245,5183,2234,2020-11-30,1880.0
54246,5183,2234,2020-12-07,1870.0
54247,5183,2234,2020-12-14,1640.0
54248,5183,2234,2020-12-21,1370.0
54249,5183,2234,2020-12-28,550.0
54250,5183,2235,2020-01-06,380.0
54251,5183,2235,2020-01-13,550.0
54252,5183,2235,2020-01-20,640.0
54253,5183,2235,2020-01-27,670.0
54254,5183,2235,2020-02-03,870.0
54255,5183,2235,2020-02-10,770.0
54256,5183,2235,2020-02-17,620.0
54257,5183,2235,2020-02-24,530.0
54258,5183,2235,2020-03-02,1050.0
54259,5183,2235,2020-03-09,930.0
54260,5183,2235,2020-03-16,720.0
54261,5183,2235,2020-03-23,740.0
54262,5183,2235,2020-03-30,670.0
54263,5183,2235,2020-04-06,430.0
54264,5183,2235,2020-04-13,100.0
54265,5183,2235,2020-04-20,490.0
54266,5183,2235,2020-04-27,670.0
54267,5183,2235,2020-05-04,730.0
54268,5183,2235,2020-05-11,600.0
54269,5183,2235,2020-05-18,880.0
54270,5183,2235,2020-05-25,980.0
54271,5183,2235,2020-06-01,1360.0
54272,5183,2235,2020-06-08,1780.0
54273,5183,2235,2020-06-15,2530.0
54274,5183,2235,2020-06-22,2260.0
54275,5183,2235,2020-06-29,7770.0
54276,5183,2235,2020-07-06,4310.0
54277,5183,2235,2020-07-13,6150.0
54278,5183,2235,2020-07-20,7360.0
54279,5183,2235,2020-07-27,8460.0
54280,5183,2235,2020-08-03,10360.0
54281,5183,2235,2020-08-10,9280.0
54282,5183,2235,2020-08-17,9060.0
54283,5183,2235,2020-08-24,9450.0
54284,5183,2235,2020-08-31,5770.0
54285,5183,2235,2020-09-07,5590.0
54286,5183,2235,2020-09-14,4930.0
54287,5183,2235,2020-09-21,3590.0
54288,5183,2235,2020-09-28,1440.0
54289,5183,2235,2020-10-05,3790.0
54290,5183,2235,2020-10-12,2730.0
54291,5183,2235,2020-10-19,1220.0
54292,5183,2235,2020-10-26,990.0
54293,5183,2235,2020-11-02,1430.0
54294,5183,2235,2020-11-09,1260.0
54295,5183,2235,2020-11-16,630.0
54296,5183,2235,2020-11-23,590.0
54297,5183,2235,2020-11-30,150.0
54298,5183,2235,2020-12-07,620.0
54299,5183,2235,2020-12-14,630.0
54300,5183,2235,2020-12-21,760.0
54301,5183,2235,2020-12-28,1410.0
54302,5183,2236,2020-01-06,1170.0
54303,5183,2236,2020-01-13,1020.0
54304,5183,2236,2020-01-20,1110.0
54305,5183,2236,2020-01-27,1200.0
54306,5183,2236,2020-02-03,1560.0
54307,5183,2236,2020-02-10,1490.0
54308,5183,2236,2020-02-17,740.0
54309,5183,2236,2020-02-24,1020.0
54310,5183,2236,2020-03-02,2560.0
54311,5183,2236,2020-03-09,2030.0
54312,5183,2236,2020-03-16,1190.0
54313,5183,2236,2020-03-23,910.0
54314,5183,2236,2020-03-30,810.0
54315,5183,2236,2020-04-06,510.0
54316,5183,2236,2020-04-13,1010.0
54317,5183,2236,2020-04-20,1410.0
54318,5183,2236,2020-04-27,700.0
54319,5183,2236,2020-05-04,850.0
54320,5183,2236,2020-05-11,1190.0
54321,5183,2236,2020-05-18,1020.0
54322,5183,2236,2020-05-25,960.0
54323,5183,2236,2020-06-01,1400.0
54324,5183,2236,2020-06-08,1360.0
54325,5183,2236,2020-06-15,1130.0
54326,5183,2236,2020-06-22,1820.0
54327,5183,2236,2020-06-29,950.0
54328,5183,2236,2020-07-06,1640.0
54329,5183,2236,2020-07-13,1530.0
54330,5183,2236,2020-07-20,2600.0
54331,5183,2236,2020-07-27,1680.0
54332,5183,2236,2020-08-03,980.0
54333,5183,2236,2020-08-10,2070.0
54334,5183,2236,2020-08-17,2300.0
54335,5183,2236,2020-08-24,3140.0
54336,5183,2236,2020-08-31,1190.0
54337,5183,2236,2020-09-07,1170.0
54338,5183,2236,2020-09-14,960.0
54339,5183,2236,2020-09-21,1360.0
54340,5183,2236,2020-09-28,1510.0
54341,5183,2236,2020-10-05,1620.0
54342,5183,2236,2020-10-12,780.0
54343,5183,2236,2020-10-19,1710.0
54344,5183,2236,2020-10-26,2340.0
54345,5183,2236,2020-11-02,1500.0
54346,5183,2236,2020-11-09,1430.0
54347,5183,2236,2020-11-16,950.0
54348,5183,2236,2020-11-23,1010.0
54349,5183,2236,2020-11-30,750.0
54350,5183,2236,2020-12-07,1750.0
54351,5183,2236,2020-12-14,960.0
54352,5183,2236,2020-12-21,980.0
54353,5183,2236,2020-12-28,480.0
54354,5183,2237,2020-01-06,1920.0
54355,5183,2237,2020-01-13,2480.0
54356,5183,2237,2020-01-20,2040.0
54357,5183,2237,2020-01-27,2550.0
54358,5183,2237,2020-02-03,2390.0
54359,5183,2237,2020-02-10,2590.0
54360,5183,2237,2020-02-17,360.0
54361,5183,2237,2020-02-24,2310.0
54362,5183,2237,2020-03-02,4420.0
54363,5183,2237,2020-03-09,3850.0
54364,5183,2237,2020-03-16,1980.0
54365,5183,2237,2020-03-23,1510.0
54366,5183,2237,2020-03-30,1600.0
54367,5183,2237,2020-04-06,2400.0
54368,5183,2237,2020-04-13,1700.0
54369,5183,2237,2020-04-20,1850.0
54370,5183,2237,2020-04-27,1780.0
54371,5183,2237,2020-05-04,3120.0
54372,5183,2237,2020-05-11,1960.0
54373,5183,2237,2020-05-18,1600.0
54374,5183,2237,2020-05-25,2150.0
54375,5183,2237,2020-06-01,2510.0
54376,5183,2237,2020-06-08,1920.0
54377,5183,2237,2020-06-15,1990.0
54378,5183,2237,2020-06-22,2070.0
54379,5183,2237,2020-06-29,1120.0
54380,5183,2237,2020-07-06,2420.0
54381,5183,2237,2020-07-13,2190.0
54382,5183,2237,2020-07-20,2470.0
54383,5183,2237,2020-07-27,2310.0
54384,5183,2237,2020-08-03,1480.0
54385,5183,2237,2020-08-10,3030.0
54386,5183,2237,2020-08-17,2730.0
54387,5183,2237,2020-08-24,3810.0
54388,5183,2237,2020-08-31,1790.0
54389,5183,2237,2020-09-07,1400.0
54390,5183,2237,2020-09-14,2590.0
54391,5183,2237,2020-09-21,3090.0
54392,5183,2237,2020-09-28,2240.0
54393,5183,2237,2020-10-05,2250.0
54394,5183,2237,2020-10-12,880.0
54395,5183,2237,2020-10-19,2680.0
54396,5183,2237,2020-10-26,2910.0
54397,5183,2237,2020-11-02,2390.0
54398,5183,2237,2020-11-09,1730.0
54399,5183,2237,2020-11-16,2080.0
54400,5183,2237,2020-11-23,1340.0
54401,5183,2237,2020-11-30,1470.0
54402,5183,2237,2020-12-07,3000.0
54403,5183,2237,2020-12-14,2130.0
54404,5183,2237,2020-12-21,1590.0
54405,5183,2237,2020-12-28,1190.0
54406,5183,2238,2020-01-06,200.0
54407,5183,2238,2020-01-13,40.0
54408,5183,2238,2020-01-20,190.0
54409,5183,2238,2020-01-27,40.0
54410,5183,2238,2020-02-03,100.0
54411,5183,2238,2020-02-10,30.0
54412,5183,2238,2020-02-17,30.0
54413,5183,2238,2020-02-24,290.0
54414,5183,2238,2020-03-02,150.0
54415,5183,2238,2020-03-09,90.0
54416,5183,2238,2020-03-16,120.0
54417,5183,2238,2020-03-23,90.0
54418,5183,2238,2020-03-30,60.0
54419,5183,2238,2020-04-06,110.0
54420,5183,2238,2020-04-20,100.0
54421,5183,2238,2020-04-27,80.0
54422,5183,2238,2020-05-04,50.0
54423,5183,2238,2020-05-18,310.0
54424,5183,2238,2020-05-25,270.0
54425,5183,2238,2020-06-01,30.0
54426,5183,2238,2020-06-08,310.0
54427,5183,2238,2020-06-15,60.0
54428,5183,2238,2020-06-22,720.0
54429,5183,2238,2020-06-29,560.0
54430,5183,2238,2020-07-06,250.0
54431,5183,2238,2020-07-13,400.0
54432,5183,2238,2020-07-20,900.0
54433,5183,2238,2020-07-27,310.0
54434,5183,2238,2020-08-03,560.0
54435,5183,2238,2020-08-10,400.0
54436,5183,2238,2020-08-17,1120.0
54437,5183,2238,2020-08-24,600.0
54438,5183,2238,2020-08-31,190.0
54439,5183,2238,2020-09-07,590.0
54440,5183,2238,2020-09-14,350.0
54441,5183,2238,2020-09-21,500.0
54442,5183,2238,2020-09-28,120.0
54443,5183,2238,2020-10-05,280.0
54444,5183,2238,2020-10-12,450.0
54445,5183,2238,2020-10-19,120.0
54446,5183,2238,2020-10-26,20.0
54447,5183,2238,2020-11-02,360.0
54448,5183,2238,2020-11-09,320.0
54449,5183,2238,2020-11-16,200.0
54450,5183,2238,2020-11-23,150.0
54451,5183,2238,2020-11-30,20.0
54452,5183,2238,2020-12-07,200.0
54453,5183,2238,2020-12-21,70.0
54454,5183,2238,2020-12-28,280.0
54455,5183,2240,2020-01-06,220.0
54456,5183,2240,2020-01-13,350.0
54457,5183,2240,2020-01-20,510.0
54458,5183,2240,2020-01-27,640.0
54459,5183,2240,2020-02-03,400.0
54460,5183,2240,2020-02-10,520.0
54461,5183,2240,2020-02-17,390.0
54462,5183,2240,2020-02-24,540.0
54463,5183,2240,2020-03-02,530.0
54464,5183,2240,2020-03-09,440.0
54465,5183,2240,2020-03-16,650.0
54466,5183,2240,2020-03-23,250.0
54467,5183,2240,2020-03-30,120.0
54468,5183,2240,2020-04-06,520.0
54469,5183,2240,2020-04-13,470.0
54470,5183,2240,2020-04-20,620.0
54471,5183,2240,2020-04-27,550.0
54472,5183,2240,2020-05-04,700.0
54473,5183,2240,2020-05-11,870.0
54474,5183,2240,2020-05-18,820.0
54475,5183,2240,2020-05-25,930.0
54476,5183,2240,2020-06-01,1290.0
54477,5183,2240,2020-06-08,1500.0
54478,5183,2240,2020-06-15,1100.0
54479,5183,2240,2020-06-22,2210.0
54480,5183,2240,2020-06-29,2380.0
54481,5183,2240,2020-07-06,2650.0
54482,5183,2240,2020-07-13,2710.0
54483,5183,2240,2020-07-20,2440.0
54484,5183,2240,2020-07-27,2470.0
54485,5183,2240,2020-08-03,3630.0
54486,5183,2240,2020-08-10,3080.0
54487,5183,2240,2020-08-17,2650.0
54488,5183,2240,2020-08-24,2430.0
54489,5183,2240,2020-08-31,2200.0
54490,5183,2240,2020-09-07,2020.0
54491,5183,2240,2020-09-14,1280.0
54492,5183,2240,2020-09-21,2160.0
54493,5183,2240,2020-09-28,1660.0
54494,5183,2240,2020-10-05,1380.0
54495,5183,2240,2020-10-12,1280.0
54496,5183,2240,2020-10-19,930.0
54497,5183,2240,2020-10-26,1350.0
54498,5183,2240,2020-11-02,1190.0
54499,5183,2240,2020-11-09,710.0
54500,5183,2240,2020-11-16,730.0
54501,5183,2240,2020-11-23,1520.0
54502,5183,2240,2020-11-30,480.0
54503,5183,2240,2020-12-07,1090.0
54504,5183,2240,2020-12-14,680.0
54505,5183,2240,2020-12-21,1180.0
54506,5183,2240,2020-12-28,590.0
54507,5183,2241,2020-01-13,60.0
54508,5183,2241,2020-01-20,80.0
54509,5183,2241,2020-01-27,160.0
54510,5183,2241,2020-02-03,190.0
54511,5183,2241,2020-02-10,100.0
54512,5183,2241,2020-02-17,400.0
54513,5183,2241,2020-02-24,380.0
54514,5183,2241,2020-03-02,1250.0
54515,5183,2241,2020-03-09,1150.0
54516,5183,2241,2020-03-16,140.0
54517,5183,2241,2020-03-23,330.0
54518,5183,2241,2020-03-30,140.0
54519,5183,2241,2020-04-06,420.0
54520,5183,2241,2020-04-13,110.0
54521,5183,2241,2020-04-27,160.0
54522,5183,2241,2020-05-04,130.0
54523,5183,2241,2020-05-11,280.0
54524,5183,2241,2020-05-18,300.0
54525,5183,2241,2020-05-25,180.0
54526,5183,2241,2020-06-01,350.0
54527,5183,2241,2020-06-08,360.0
54528,5183,2241,2020-06-15,450.0
54529,5183,2241,2020-06-22,560.0
54530,5183,2241,2020-06-29,740.0
54531,5183,2241,2020-07-06,450.0
54532,5183,2241,2020-07-13,760.0
54533,5183,2241,2020-07-20,880.0
54534,5183,2241,2020-07-27,830.0
54535,5183,2241,2020-08-03,330.0
54536,5183,2241,2020-08-10,860.0
54537,5183,2241,2020-08-17,1850.0
54538,5183,2241,2020-08-24,1000.0
54539,5183,2241,2020-08-31,620.0
54540,5183,2241,2020-09-07,460.0
54541,5183,2241,2020-09-14,1120.0
54542,5183,2241,2020-09-21,280.0
54543,5183,2241,2020-09-28,270.0
54544,5183,2241,2020-10-05,630.0
54545,5183,2241,2020-10-12,330.0
54546,5183,2241,2020-10-19,380.0
54547,5183,2241,2020-10-26,670.0
54548,5183,2241,2020-11-02,480.0
54549,5183,2241,2020-11-09,210.0
54550,5183,2241,2020-11-16,80.0
54551,5183,2241,2020-11-23,340.0
54552,5183,2241,2020-11-30,240.0
54553,5183,2241,2020-12-07,1620.0
54554,5183,2241,2020-12-14,890.0
54555,5183,2241,2020-12-21,150.0
54556,5183,2241,2020-12-28,240.0
54557,5183,2242,2020-01-06,14670.0
54558,5183,2242,2020-01-13,15210.0
54559,5183,2242,2020-01-20,15110.0
54560,5183,2242,2020-01-27,15280.0
54561,5183,2242,2020-02-03,14890.0
54562,5183,2242,2020-02-10,15400.0
54563,5183,2242,2020-02-17,12530.0
54564,5183,2242,2020-02-24,14190.0
54565,5183,2242,2020-03-02,16950.0
54566,5183,2242,2020-03-09,16710.0
54567,5183,2242,2020-03-16,12180.0
54568,5183,2242,2020-03-23,9240.0
54569,5183,2242,2020-03-30,9940.0
54570,5183,2242,2020-04-06,9130.0
54571,5183,2242,2020-04-13,9500.0
54572,5183,2242,2020-04-20,10750.0
54573,5183,2242,2020-04-27,11150.0
54574,5183,2242,2020-05-04,12600.0
54575,5183,2242,2020-05-11,12070.0
54576,5183,2242,2020-05-18,11430.0
54577,5183,2242,2020-05-25,13350.0
54578,5183,2242,2020-06-01,16920.0
54579,5183,2242,2020-06-08,15550.0
54580,5183,2242,2020-06-15,16360.0
54581,5183,2242,2020-06-22,17070.0
54582,5183,2242,2020-06-29,15200.0
54583,5183,2242,2020-07-06,17730.0
54584,5183,2242,2020-07-13,18630.0
54585,5183,2242,2020-07-20,19900.0
54586,5183,2242,2020-07-27,19850.0
54587,5183,2242,2020-08-03,17260.0
54588,5183,2242,2020-08-10,19360.0
54589,5183,2242,2020-08-17,20340.0
54590,5183,2242,2020-08-24,21670.0
54591,5183,2242,2020-08-31,20340.0
54592,5183,2242,2020-09-07,17840.0
54593,5183,2242,2020-09-14,19430.0
54594,5183,2242,2020-09-21,20490.0
54595,5183,2242,2020-09-28,17770.0
54596,5183,2242,2020-10-05,17600.0
54597,5183,2242,2020-10-12,15790.0
54598,5183,2242,2020-10-19,18500.0
54599,5183,2242,2020-10-26,19310.0
54600,5183,2242,2020-11-02,16390.0
54601,5183,2242,2020-11-09,16130.0
54602,5183,2242,2020-11-16,17560.0
54603,5183,2242,2020-11-23,17650.0
54604,5183,2242,2020-11-30,16220.0
54605,5183,2242,2020-12-07,16120.0
54606,5183,2242,2020-12-14,15330.0
54607,5183,2242,2020-12-21,11850.0
54608,5183,2242,2020-12-28,6450.0
54609,5183,2243,2020-01-06,430.0
54610,5183,2243,2020-01-13,330.0
54611,5183,2243,2020-01-20,240.0
54612,5183,2243,2020-01-27,380.0
54613,5183,2243,2020-02-03,340.0
54614,5183,2243,2020-02-10,100.0
54615,5183,2243,2020-02-17,200.0
54616,5183,2243,2020-02-24,210.0
54617,5183,2243,2020-03-02,250.0
54618,5183,2243,2020-03-09,380.0
54619,5183,2243,2020-03-16,750.0
54620,5183,2243,2020-03-23,420.0
54621,5183,2243,2020-03-30,140.0
54622,5183,2243,2020-04-06,280.0
54623,5183,2243,2020-04-13,550.0
54624,5183,2243,2020-04-20,460.0
54625,5183,2243,2020-04-27,770.0
54626,5183,2243,2020-05-04,1170.0
54627,5183,2243,2020-05-11,680.0
54628,5183,2243,2020-05-18,470.0
54629,5183,2243,2020-05-25,1040.0
54630,5183,2243,2020-06-01,180.0
54631,5183,2243,2020-06-08,200.0
54632,5183,2243,2020-06-15,340.0
54633,5183,2243,2020-06-22,220.0
54634,5183,2243,2020-06-29,500.0
54635,5183,2243,2020-07-06,650.0
54636,5183,2243,2020-07-13,430.0
54637,5183,2243,2020-07-20,580.0
54638,5183,2243,2020-07-27,740.0
54639,5183,2243,2020-08-03,510.0
54640,5183,2243,2020-08-10,700.0
54641,5183,2243,2020-08-17,780.0
54642,5183,2243,2020-08-24,1480.0
54643,5183,2243,2020-08-31,630.0
54644,5183,2243,2020-09-07,210.0
54645,5183,2243,2020-09-14,730.0
54646,5183,2243,2020-09-21,200.0
54647,5183,2243,2020-09-28,320.0
54648,5183,2243,2020-10-05,470.0
54649,5183,2243,2020-10-12,400.0
54650,5183,2243,2020-10-19,510.0
54651,5183,2243,2020-10-26,280.0
54652,5183,2243,2020-11-02,180.0
54653,5183,2243,2020-11-09,310.0
54654,5183,2243,2020-11-16,320.0
54655,5183,2243,2020-11-23,420.0
54656,5183,2243,2020-11-30,200.0
54657,5183,2243,2020-12-07,550.0
54658,5183,2243,2020-12-14,90.0
54659,5183,2243,2020-12-21,170.0
54660,5183,2243,2020-12-28,450.0
54661,5183,2244,2020-01-06,74070.0
54662,5183,2244,2020-01-13,77720.0
54663,5183,2244,2020-01-20,78950.0
54664,5183,2244,2020-01-27,80190.0
54665,5183,2244,2020-02-03,84710.0
54666,5183,2244,2020-02-10,85380.0
54667,5183,2244,2020-02-17,62290.0
54668,5183,2244,2020-02-24,83370.0
54669,5183,2244,2020-03-02,83880.0
54670,5183,2244,2020-03-09,85690.0
54671,5183,2244,2020-03-16,60210.0
54672,5183,2244,2020-03-23,48090.0
54673,5183,2244,2020-03-30,47300.0
54674,5183,2244,2020-04-06,44190.0
54675,5183,2244,2020-04-13,45550.0
54676,5183,2244,2020-04-20,49510.0
54677,5183,2244,2020-04-27,50480.0
54678,5183,2244,2020-05-04,61950.0
54679,5183,2244,2020-05-11,60670.0
54680,5183,2244,2020-05-18,49360.0
54681,5183,2244,2020-05-25,59790.0
54682,5183,2244,2020-06-01,72290.0
54683,5183,2244,2020-06-08,74870.0
54684,5183,2244,2020-06-15,70480.0
54685,5183,2244,2020-06-22,72910.0
54686,5183,2244,2020-06-29,60640.0
54687,5183,2244,2020-07-06,76290.0
54688,5183,2244,2020-07-13,76940.0
54689,5183,2244,2020-07-20,82140.0
54690,5183,2244,2020-07-27,73890.0
54691,5183,2244,2020-08-03,56780.0
54692,5183,2244,2020-08-10,76380.0
54693,5183,2244,2020-08-17,80250.0
54694,5183,2244,2020-08-24,85240.0
54695,5183,2244,2020-08-31,77140.0
54696,5183,2244,2020-09-07,68400.0
54697,5183,2244,2020-09-14,85100.0
54698,5183,2244,2020-09-21,85250.0
54699,5183,2244,2020-09-28,78570.0
54700,5183,2244,2020-10-05,72980.0
54701,5183,2244,2020-10-12,60580.0
54702,5183,2244,2020-10-19,77310.0
54703,5183,2244,2020-10-26,80750.0
54704,5183,2244,2020-11-02,72640.0
54705,5183,2244,2020-11-09,74880.0
54706,5183,2244,2020-11-16,76130.0
54707,5183,2244,2020-11-23,76190.0
54708,5183,2244,2020-11-30,74240.0
54709,5183,2244,2020-12-07,77330.0
54710,5183,2244,2020-12-14,70970.0
54711,5183,2244,2020-12-21,52690.0
54712,5183,2244,2020-12-28,26980.0
54713,5183,2246,2020-01-06,1540.0
54714,5183,2246,2020-01-13,1990.0
54715,5183,2246,2020-01-20,1830.0
54716,5183,2246,2020-01-27,1450.0
54717,5183,2246,2020-02-03,1320.0
54718,5183,2246,2020-02-10,1320.0
54719,5183,2246,2020-02-17,1240.0
54720,5183,2246,2020-02-24,1320.0
54721,5183,2246,2020-03-02,3770.0
54722,5183,2246,2020-03-09,3160.0
54723,5183,2246,2020-03-16,1090.0
54724,5183,2246,2020-03-23,780.0
54725,5183,2246,2020-03-30,1490.0
54726,5183,2246,2020-04-06,790.0
54727,5183,2246,2020-04-13,880.0
54728,5183,2246,2020-04-20,1290.0
54729,5183,2246,2020-04-27,970.0
54730,5183,2246,2020-05-04,900.0
54731,5183,2246,2020-05-11,960.0
54732,5183,2246,2020-05-18,850.0
54733,5183,2246,2020-05-25,1200.0
54734,5183,2246,2020-06-01,880.0
54735,5183,2246,2020-06-08,1030.0
54736,5183,2246,2020-06-15,1140.0
54737,5183,2246,2020-06-22,1230.0
54738,5183,2246,2020-06-29,1100.0
54739,5183,2246,2020-07-06,1740.0
54740,5183,2246,2020-07-13,1560.0
54741,5183,2246,2020-07-20,1350.0
54742,5183,2246,2020-07-27,1770.0
54743,5183,2246,2020-08-03,1380.0
54744,5183,2246,2020-08-10,2220.0
54745,5183,2246,2020-08-17,2600.0
54746,5183,2246,2020-08-24,3050.0
54747,5183,2246,2020-08-31,680.0
54748,5183,2246,2020-09-07,1350.0
54749,5183,2246,2020-09-14,1240.0
54750,5183,2246,2020-09-21,1370.0
54751,5183,2246,2020-09-28,1350.0
54752,5183,2246,2020-10-05,1330.0
54753,5183,2246,2020-10-12,930.0
54754,5183,2246,2020-10-19,1810.0
54755,5183,2246,2020-10-26,1860.0
54756,5183,2246,2020-11-02,1730.0
54757,5183,2246,2020-11-09,1620.0
54758,5183,2246,2020-11-16,1780.0
54759,5183,2246,2020-11-23,1140.0
54760,5183,2246,2020-11-30,1400.0
54761,5183,2246,2020-12-07,2310.0
54762,5183,2246,2020-12-14,1330.0
54763,5183,2246,2020-12-21,680.0
54764,5183,2246,2020-12-28,800.0
54765,5183,2247,2020-01-06,600.0
54766,5183,2247,2020-01-13,740.0
54767,5183,2247,2020-01-20,940.0
54768,5183,2247,2020-01-27,720.0
54769,5183,2247,2020-02-03,690.0
54770,5183,2247,2020-02-10,1010.0
54771,5183,2247,2020-02-17,1350.0
54772,5183,2247,2020-02-24,800.0
54773,5183,2247,2020-03-02,970.0
54774,5183,2247,2020-03-09,990.0
54775,5183,2247,2020-03-16,1150.0
54776,5183,2247,2020-03-23,860.0
54777,5183,2247,2020-03-30,590.0
54778,5183,2247,2020-04-06,710.0
54779,5183,2247,2020-04-13,280.0
54780,5183,2247,2020-04-20,640.0
54781,5183,2247,2020-04-27,1150.0
54782,5183,2247,2020-05-04,810.0
54783,5183,2247,2020-05-11,640.0
54784,5183,2247,2020-05-18,2520.0
54785,5183,2247,2020-05-25,2000.0
54786,5183,2247,2020-06-01,1950.0
54787,5183,2247,2020-06-08,1360.0
54788,5183,2247,2020-06-15,3400.0
54789,5183,2247,2020-06-22,5620.0
54790,5183,2247,2020-06-29,10490.0
54791,5183,2247,2020-07-06,10920.0
54792,5183,2247,2020-07-13,12400.0
54793,5183,2247,2020-07-20,11380.0
54794,5183,2247,2020-07-27,14120.0
54795,5183,2247,2020-08-03,14770.0
54796,5183,2247,2020-08-10,17540.0
54797,5183,2247,2020-08-17,13990.0
54798,5183,2247,2020-08-24,15880.0
54799,5183,2247,2020-08-31,11730.0
54800,5183,2247,2020-09-07,11490.0
54801,5183,2247,2020-09-14,8500.0
54802,5183,2247,2020-09-21,6060.0
54803,5183,2247,2020-09-28,4680.0
54804,5183,2247,2020-10-05,4650.0
54805,5183,2247,2020-10-12,5080.0
54806,5183,2247,2020-10-19,3090.0
54807,5183,2247,2020-10-26,3710.0
54808,5183,2247,2020-11-02,1940.0
54809,5183,2247,2020-11-09,2070.0
54810,5183,2247,2020-11-16,1000.0
54811,5183,2247,2020-11-23,1070.0
54812,5183,2247,2020-11-30,1150.0
54813,5183,2247,2020-12-07,1380.0
54814,5183,2247,2020-12-14,1280.0
54815,5183,2247,2020-12-21,1870.0
54816,5183,2247,2020-12-28,2030.0
54817,5183,2249,2020-01-06,110.0
54818,5183,2249,2020-01-27,100.0
54819,5183,2249,2020-02-03,160.0
54820,5183,2249,2020-02-10,160.0
54821,5183,2249,2020-02-17,130.0
54822,5183,2249,2020-05-18,110.0
54823,5183,2249,2020-06-01,70.0
54824,5183,2249,2020-06-22,250.0
54825,5183,2249,2020-07-13,40.0
54826,5183,2249,2020-07-27,30.0
54827,5183,2249,2020-08-03,30.0
54828,5183,2249,2020-08-10,160.0
54829,5183,2249,2020-08-31,20.0
54830,5183,2249,2020-09-07,120.0
54831,5183,2249,2020-09-14,170.0
54832,5183,2249,2020-09-28,20.0
54833,5183,2249,2020-10-05,90.0
54834,5183,2249,2020-10-19,130.0
54835,5183,2249,2020-10-26,100.0
54836,5183,2249,2020-12-07,100.0
54837,5183,2249,2020-12-21,80.0
54838,5183,2251,2020-01-06,760.0
54839,5183,2251,2020-01-13,530.0
54840,5183,2251,2020-01-20,660.0
54841,5183,2251,2020-01-27,800.0
54842,5183,2251,2020-02-03,680.0
54843,5183,2251,2020-02-10,430.0
54844,5183,2251,2020-02-17,670.0
54845,5183,2251,2020-02-24,530.0
54846,5183,2251,2020-03-02,1060.0
54847,5183,2251,2020-03-09,900.0
54848,5183,2251,2020-03-16,550.0
54849,5183,2251,2020-03-23,160.0
54850,5183,2251,2020-03-30,130.0
54851,5183,2251,2020-04-06,420.0
54852,5183,2251,2020-04-13,80.0
54853,5183,2251,2020-04-20,90.0
54854,5183,2251,2020-04-27,400.0
54855,5183,2251,2020-05-04,50.0
54856,5183,2251,2020-05-11,320.0
54857,5183,2251,2020-05-18,120.0
54858,5183,2251,2020-05-25,840.0
54859,5183,2251,2020-06-01,440.0
54860,5183,2251,2020-06-08,100.0
54861,5183,2251,2020-06-15,230.0
54862,5183,2251,2020-06-22,540.0
54863,5183,2251,2020-06-29,570.0
54864,5183,2251,2020-07-06,410.0
54865,5183,2251,2020-07-13,550.0
54866,5183,2251,2020-07-20,400.0
54867,5183,2251,2020-07-27,500.0
54868,5183,2251,2020-08-03,330.0
54869,5183,2251,2020-08-10,260.0
54870,5183,2251,2020-08-17,790.0
54871,5183,2251,2020-08-24,500.0
54872,5183,2251,2020-08-31,110.0
54873,5183,2251,2020-09-07,160.0
54874,5183,2251,2020-09-14,320.0
54875,5183,2251,2020-09-21,470.0
54876,5183,2251,2020-09-28,210.0
54877,5183,2251,2020-10-05,440.0
54878,5183,2251,2020-10-12,540.0
54879,5183,2251,2020-10-19,360.0
54880,5183,2251,2020-10-26,340.0
54881,5183,2251,2020-11-02,520.0
54882,5183,2251,2020-11-09,540.0
54883,5183,2251,2020-11-16,380.0
54884,5183,2251,2020-11-23,860.0
54885,5183,2251,2020-11-30,320.0
54886,5183,2251,2020-12-07,980.0
54887,5183,2251,2020-12-14,460.0
54888,5183,2251,2020-12-21,280.0
54889,5183,2251,2020-12-28,360.0
54890,5183,2253,2020-01-06,4390.0
54891,5183,2253,2020-01-13,4400.0
54892,5183,2253,2020-01-20,5620.0
54893,5183,2253,2020-01-27,4850.0
54894,5183,2253,2020-02-03,4710.0
54895,5183,2253,2020-02-10,4540.0
54896,5183,2253,2020-02-17,3120.0
54897,5183,2253,2020-02-24,5140.0
54898,5183,2253,2020-03-02,7460.0
54899,5183,2253,2020-03-09,6250.0
54900,5183,2253,2020-03-16,3210.0
54901,5183,2253,2020-03-23,2460.0
54902,5183,2253,2020-03-30,2020.0
54903,5183,2253,2020-04-06,2680.0
54904,5183,2253,2020-04-13,2200.0
54905,5183,2253,2020-04-20,2350.0
54906,5183,2253,2020-04-27,2430.0
54907,5183,2253,2020-05-04,3490.0
54908,5183,2253,2020-05-11,3010.0
54909,5183,2253,2020-05-18,1260.0
54910,5183,2253,2020-05-25,3010.0
54911,5183,2253,2020-06-01,2800.0
54912,5183,2253,2020-06-08,2210.0
54913,5183,2253,2020-06-15,2670.0
54914,5183,2253,2020-06-22,3270.0
54915,5183,2253,2020-06-29,2200.0
54916,5183,2253,2020-07-06,3240.0
54917,5183,2253,2020-07-13,2860.0
54918,5183,2253,2020-07-20,3320.0
54919,5183,2253,2020-07-27,2930.0
